"sample_date","wwtp","measuring_period","measurement_type","mean","min","max","n_measurements"
2022-09-11,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-09-11,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-09-11,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-09-13,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2022-09-13,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-09-13,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-09-13,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-09-15,"ARA Basel","2022/23","IAV_gc_per_day",132899866000,132899866000,132899866000,1
2022-09-15,"ARA Basel","2022/23","IAV_gc_per_mL_WW",1.682,1.682,1.682,1
2022-09-15,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-09-15,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-09-18,"ARA Basel","2022/23","IAV_gc_per_day",126829780000,126829780000,126829780000,1
2022-09-18,"ARA Basel","2022/23","IAV_gc_per_mL_WW",2.42,2.42,2.42,1
2022-09-18,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-09-18,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-09-20,"ARA Basel","2022/23","IAV_gc_per_day",693400800000,693400800000,693400800000,1
2022-09-20,"ARA Basel","2022/23","IAV_gc_per_mL_WW",11.4666666666667,11.4666666666667,11.4666666666667,1
2022-09-20,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-09-20,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-09-22,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2022-09-22,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-09-22,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-09-22,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-09-25,"ARA Basel","2022/23","IAV_gc_per_day",154278600000,154278600000,154278600000,1
2022-09-25,"ARA Basel","2022/23","IAV_gc_per_mL_WW",2.18,2.18,2.18,1
2022-09-25,"ARA Basel","2022/23","IBV_gc_per_day",8.6946e+11,8.6946e+11,8.6946e+11,1
2022-09-25,"ARA Basel","2022/23","IBV_gc_per_mL_WW",12.2857142857143,12.2857142857143,12.2857142857143,1
2022-09-27,"ARA Basel","2022/23","IAV_gc_per_day",1.277801e+12,1.277801e+12,1.277801e+12,1
2022-09-27,"ARA Basel","2022/23","IAV_gc_per_mL_WW",11.08,11.08,11.08,1
2022-09-27,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-09-27,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-09-30,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2022-09-30,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-09-30,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-09-30,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-02,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2022-10-02,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-10-02,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-02,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-04,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2022-10-04,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-10-04,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-04,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-06,"ARA Basel","2022/23","IAV_gc_per_day",1412303520000,1412303520000,1412303520000,1
2022-10-06,"ARA Basel","2022/23","IAV_gc_per_mL_WW",22.76,22.76,22.76,1
2022-10-06,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-06,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-09,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2022-10-09,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-10-09,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-09,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-11,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2022-10-11,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-10-11,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-11,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-13,"ARA Basel","2022/23","IAV_gc_per_day",358031400000,358031400000,358031400000,1
2022-10-13,"ARA Basel","2022/23","IAV_gc_per_mL_WW",6.2,6.2,6.2,1
2022-10-13,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-13,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-16,"ARA Basel","2022/23","IAV_gc_per_day",166793424000,166793424000,166793424000,1
2022-10-16,"ARA Basel","2022/23","IAV_gc_per_mL_WW",3.056,3.056,3.056,1
2022-10-16,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-16,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-18,"ARA Basel","2022/23","IAV_gc_per_day",6.52698e+11,6.52698e+11,6.52698e+11,1
2022-10-18,"ARA Basel","2022/23","IAV_gc_per_mL_WW",10.8,10.8,10.8,1
2022-10-18,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-18,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-20,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2022-10-20,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-10-20,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-20,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-23,"ARA Basel","2022/23","IAV_gc_per_day",960194400000,960194400000,960194400000,1
2022-10-23,"ARA Basel","2022/23","IAV_gc_per_mL_WW",16.28,16.28,16.28,1
2022-10-23,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-23,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-25,"ARA Basel","2022/23","IAV_gc_per_day",2439127600000,2439127600000,2439127600000,1
2022-10-25,"ARA Basel","2022/23","IAV_gc_per_mL_WW",31.64,31.64,31.64,1
2022-10-25,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-25,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-27,"ARA Basel","2022/23","IAV_gc_per_day",980772320000,980772320000,980772320000,1
2022-10-27,"ARA Basel","2022/23","IAV_gc_per_mL_WW",16.28,16.28,16.28,1
2022-10-27,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-27,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-10-30,"ARA Basel","2022/23","IAV_gc_per_day",891798720000,891798720000,891798720000,1
2022-10-30,"ARA Basel","2022/23","IAV_gc_per_mL_WW",16.48,16.48,16.48,1
2022-10-30,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-10-30,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-01,"ARA Basel","2022/23","IAV_gc_per_day",1284927520000,1284927520000,1284927520000,1
2022-11-01,"ARA Basel","2022/23","IAV_gc_per_mL_WW",18.08,18.08,18.08,1
2022-11-01,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-01,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-03,"ARA Basel","2022/23","IAV_gc_per_day",892089880000,892089880000,892089880000,1
2022-11-03,"ARA Basel","2022/23","IAV_gc_per_mL_WW",12.76,12.76,12.76,1
2022-11-03,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-03,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-06,"ARA Basel","2022/23","IAV_gc_per_day",1345219680000,1345219680000,1345219680000,1
2022-11-06,"ARA Basel","2022/23","IAV_gc_per_mL_WW",23.84,23.84,23.84,1
2022-11-06,"ARA Basel","2022/23","IBV_gc_per_day",652296120000,652296120000,652296120000,1
2022-11-06,"ARA Basel","2022/23","IBV_gc_per_mL_WW",11.56,11.56,11.56,1
2022-11-08,"ARA Basel","2022/23","IAV_gc_per_day",1754090120000,1754090120000,1754090120000,1
2022-11-08,"ARA Basel","2022/23","IAV_gc_per_mL_WW",30.28,30.28,30.28,1
2022-11-08,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-08,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-10,"ARA Basel","2022/23","IAV_gc_per_day",1.049132e+12,1.049132e+12,1.049132e+12,1
2022-11-10,"ARA Basel","2022/23","IAV_gc_per_mL_WW",14,14,14,1
2022-11-10,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-10,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-13,"ARA Basel","2022/23","IAV_gc_per_day",1334124120000,1334124120000,1334124120000,1
2022-11-13,"ARA Basel","2022/23","IAV_gc_per_mL_WW",24.36,24.36,24.36,1
2022-11-13,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-13,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-15,"ARA Basel","2022/23","IAV_gc_per_day",1.4909628e+13,1.4909628e+13,1.4909628e+13,1
2022-11-15,"ARA Basel","2022/23","IAV_gc_per_mL_WW",203.6,203.6,203.6,1
2022-11-15,"ARA Basel","2022/23","IBV_gc_per_day",1.772166e+12,1.772166e+12,1.772166e+12,1
2022-11-15,"ARA Basel","2022/23","IBV_gc_per_mL_WW",24.2,24.2,24.2,1
2022-11-17,"ARA Basel","2022/23","IAV_gc_per_day",3259665720000,3259665720000,3259665720000,1
2022-11-17,"ARA Basel","2022/23","IAV_gc_per_mL_WW",37.08,37.08,37.08,1
2022-11-17,"ARA Basel","2022/23","IBV_gc_per_day",1828507200000,1828507200000,1828507200000,1
2022-11-17,"ARA Basel","2022/23","IBV_gc_per_mL_WW",20.8,20.8,20.8,1
2022-11-20,"ARA Basel","2022/23","IAV_gc_per_day",1183446520000,1183446520000,1183446520000,1
2022-11-20,"ARA Basel","2022/23","IAV_gc_per_mL_WW",18.52,18.52,18.52,1
2022-11-20,"ARA Basel","2022/23","IBV_gc_per_day",1301024360000,1301024360000,1301024360000,1
2022-11-20,"ARA Basel","2022/23","IBV_gc_per_mL_WW",20.36,20.36,20.36,1
2022-11-22,"ARA Basel","2022/23","IAV_gc_per_day",1.3250062e+13,1.3250062e+13,1.3250062e+13,1
2022-11-22,"ARA Basel","2022/23","IAV_gc_per_mL_WW",184.4,184.4,184.4,1
2022-11-22,"ARA Basel","2022/23","IBV_gc_per_day",6.32324e+12,6.32324e+12,6.32324e+12,1
2022-11-22,"ARA Basel","2022/23","IBV_gc_per_mL_WW",88,88,88,1
2022-11-24,"ARA Basel","2022/23","IAV_gc_per_day",13843459200000,13843459200000,13843459200000,1
2022-11-24,"ARA Basel","2022/23","IAV_gc_per_mL_WW",148.8,148.8,148.8,1
2022-11-24,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-24,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-27,"ARA Basel","2022/23","IAV_gc_per_day",5655188400000,5655188400000,5655188400000,1
2022-11-27,"ARA Basel","2022/23","IAV_gc_per_mL_WW",99.6,99.6,99.6,1
2022-11-27,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-27,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-29,"ARA Basel","2022/23","IAV_gc_per_day",1.0823652e+13,1.0823652e+13,1.0823652e+13,1
2022-11-29,"ARA Basel","2022/23","IAV_gc_per_mL_WW",206,206,206,1
2022-11-29,"ARA Basel","2022/23","IBV_gc_per_day",4056242400000,4056242400000,4056242400000,1
2022-11-29,"ARA Basel","2022/23","IBV_gc_per_mL_WW",77.2,77.2,77.2,1
2022-12-01,"ARA Basel","2022/23","IAV_gc_per_day",13071564800000,13071564800000,13071564800000,1
2022-12-01,"ARA Basel","2022/23","IAV_gc_per_mL_WW",263.2,263.2,263.2,1
2022-12-01,"ARA Basel","2022/23","IBV_gc_per_day",3834060800000,3834060800000,3834060800000,1
2022-12-01,"ARA Basel","2022/23","IBV_gc_per_mL_WW",77.2,77.2,77.2,1
2022-12-04,"ARA Basel","2022/23","IAV_gc_per_day",13962540800000,13962540800000,13962540800000,1
2022-12-04,"ARA Basel","2022/23","IAV_gc_per_mL_WW",237.2,237.2,237.2,1
2022-12-04,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-12-04,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-12-06,"ARA Basel","2022/23","IAV_gc_per_day",1298681440000,1298681440000,1298681440000,1
2022-12-06,"ARA Basel","2022/23","IAV_gc_per_mL_WW",26.32,26.32,26.32,1
2022-12-06,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-12-06,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-12-08,"ARA Basel","2022/23","IAV_gc_per_day",1685152600000,1685152600000,1685152600000,1
2022-12-08,"ARA Basel","2022/23","IAV_gc_per_mL_WW",27.8,27.8,27.8,1
2022-12-08,"ARA Basel","2022/23","IBV_gc_per_day",159059008000,159059008000,159059008000,1
2022-12-08,"ARA Basel","2022/23","IBV_gc_per_mL_WW",2.624,2.624,2.624,1
2022-12-11,"ARA Basel","2022/23","IAV_gc_per_day",937792800000,937792800000,937792800000,1
2022-12-11,"ARA Basel","2022/23","IAV_gc_per_mL_WW",25.2,25.2,25.2,1
2022-12-11,"ARA Basel","2022/23","IBV_gc_per_day",205421280000,205421280000,205421280000,1
2022-12-11,"ARA Basel","2022/23","IBV_gc_per_mL_WW",5.52,5.52,5.52,1
2022-12-13,"ARA Basel","2022/23","IAV_gc_per_day",4.58115e+12,4.58115e+12,4.58115e+12,1
2022-12-13,"ARA Basel","2022/23","IAV_gc_per_mL_WW",70,70,70,1
2022-12-13,"ARA Basel","2022/23","IBV_gc_per_day",361256400000,361256400000,361256400000,1
2022-12-13,"ARA Basel","2022/23","IBV_gc_per_mL_WW",5.52,5.52,5.52,1
2022-12-16,"ARA Basel","2022/23","IAV_gc_per_day",2418207040000,2418207040000,2418207040000,1
2022-12-16,"ARA Basel","2022/23","IAV_gc_per_mL_WW",29.36,29.36,29.36,1
2022-12-16,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2022-12-16,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-12-18,"ARA Basel","2022/23","IAV_gc_per_day",2032076200000,2032076200000,2032076200000,1
2022-12-18,"ARA Basel","2022/23","IAV_gc_per_mL_WW",35.56,35.56,35.56,1
2022-12-18,"ARA Basel","2022/23","IBV_gc_per_day",151777120000,151777120000,151777120000,1
2022-12-18,"ARA Basel","2022/23","IBV_gc_per_mL_WW",2.656,2.656,2.656,1
2022-12-20,"ARA Basel","2022/23","IAV_gc_per_day",15930070800000,15930070800000,15930070800000,1
2022-12-20,"ARA Basel","2022/23","IAV_gc_per_mL_WW",165.2,165.2,165.2,1
2022-12-20,"ARA Basel","2022/23","IBV_gc_per_day",3186014160000,3186014160000,3186014160000,1
2022-12-20,"ARA Basel","2022/23","IBV_gc_per_mL_WW",33.04,33.04,33.04,1
2022-12-22,"ARA Basel","2022/23","IAV_gc_per_day",8952283200000,8952283200000,8952283200000,1
2022-12-22,"ARA Basel","2022/23","IAV_gc_per_mL_WW",103.6,103.6,103.6,1
2022-12-22,"ARA Basel","2022/23","IBV_gc_per_day",1265071680000,1265071680000,1265071680000,1
2022-12-22,"ARA Basel","2022/23","IBV_gc_per_mL_WW",14.64,14.64,14.64,1
2022-12-25,"ARA Basel","2022/23","IAV_gc_per_day",3074993600000,3074993600000,3074993600000,1
2022-12-25,"ARA Basel","2022/23","IAV_gc_per_mL_WW",58.4,58.4,58.4,1
2022-12-25,"ARA Basel","2022/23","IBV_gc_per_day",528646160000,528646160000,528646160000,1
2022-12-25,"ARA Basel","2022/23","IBV_gc_per_mL_WW",10.04,10.04,10.04,1
2022-12-27,"ARA Basel","2022/23","IAV_gc_per_day",9011640800000,9011640800000,9011640800000,1
2022-12-27,"ARA Basel","2022/23","IAV_gc_per_mL_WW",109.6,109.6,109.6,1
2022-12-27,"ARA Basel","2022/23","IBV_gc_per_day",2325266440000,2325266440000,2325266440000,1
2022-12-27,"ARA Basel","2022/23","IBV_gc_per_mL_WW",28.28,28.28,28.28,1
2022-12-29,"ARA Basel","2022/23","IAV_gc_per_day",4008950400000,4008950400000,4008950400000,1
2022-12-29,"ARA Basel","2022/23","IAV_gc_per_mL_WW",67.2,67.2,67.2,1
2022-12-29,"ARA Basel","2022/23","IBV_gc_per_day",1274273520000,1274273520000,1274273520000,1
2022-12-29,"ARA Basel","2022/23","IBV_gc_per_mL_WW",21.36,21.36,21.36,1
2023-01-01,"ARA Basel","2022/23","IAV_gc_per_day",2901012400000,2901012400000,2901012400000,1
2023-01-01,"ARA Basel","2022/23","IAV_gc_per_mL_WW",57.2,57.2,57.2,1
2023-01-01,"ARA Basel","2022/23","IBV_gc_per_day",1233437440000,1233437440000,1233437440000,1
2023-01-01,"ARA Basel","2022/23","IBV_gc_per_mL_WW",24.32,24.32,24.32,1
2023-01-02,"ARA Basel","2022/23","IAV_gc_per_day",1163112200000,1163112200000,1163112200000,1
2023-01-02,"ARA Basel","2022/23","IAV_gc_per_mL_WW",16.6,16.6,16.6,1
2023-01-02,"ARA Basel","2022/23","IBV_gc_per_day",577352080000,577352080000,577352080000,1
2023-01-02,"ARA Basel","2022/23","IBV_gc_per_mL_WW",8.24,8.24,8.24,1
2023-01-04,"ARA Basel","2022/23","IAV_gc_per_day",1199936640000,1199936640000,1199936640000,1
2023-01-04,"ARA Basel","2022/23","IAV_gc_per_mL_WW",20.72,20.72,20.72,1
2023-01-04,"ARA Basel","2022/23","IBV_gc_per_day",588385920000,588385920000,588385920000,1
2023-01-04,"ARA Basel","2022/23","IBV_gc_per_mL_WW",10.16,10.16,10.16,1
2023-01-08,"ARA Basel","2022/23","IAV_gc_per_day",1602140800000,1602140800000,1602140800000,1
2023-01-08,"ARA Basel","2022/23","IAV_gc_per_mL_WW",15.2,15.2,15.2,1
2023-01-08,"ARA Basel","2022/23","IBV_gc_per_day",1758138720000,1758138720000,1758138720000,1
2023-01-08,"ARA Basel","2022/23","IBV_gc_per_mL_WW",16.68,16.68,16.68,1
2023-01-09,"ARA Basel","2022/23","IAV_gc_per_day",523508200000,523508200000,523508200000,1
2023-01-09,"ARA Basel","2022/23","IAV_gc_per_mL_WW",4.28,4.28,4.28,1
2023-01-09,"ARA Basel","2022/23","IBV_gc_per_day",352756460000,352756460000,352756460000,1
2023-01-09,"ARA Basel","2022/23","IBV_gc_per_mL_WW",2.884,2.884,2.884,1
2023-01-11,"ARA Basel","2022/23","IAV_gc_per_day",1276296960000,1276296960000,1276296960000,1
2023-01-11,"ARA Basel","2022/23","IAV_gc_per_mL_WW",17.52,17.52,17.52,1
2023-01-11,"ARA Basel","2022/23","IBV_gc_per_day",810069760000,810069760000,810069760000,1
2023-01-11,"ARA Basel","2022/23","IBV_gc_per_mL_WW",11.12,11.12,11.12,1
2023-01-14,"ARA Basel","2022/23","IAV_gc_per_day",715493440000,715493440000,715493440000,1
2023-01-14,"ARA Basel","2022/23","IAV_gc_per_mL_WW",11.68,11.68,11.68,1
2023-01-14,"ARA Basel","2022/23","IBV_gc_per_day",100218088000,100218088000,100218088000,1
2023-01-14,"ARA Basel","2022/23","IBV_gc_per_mL_WW",1.636,1.636,1.636,1
2023-01-15,"ARA Basel","2022/23","IAV_gc_per_day",972535200000,972535200000,972535200000,1
2023-01-15,"ARA Basel","2022/23","IAV_gc_per_mL_WW",11.68,11.68,11.68,1
2023-01-15,"ARA Basel","2022/23","IBV_gc_per_day",136221540000,136221540000,136221540000,1
2023-01-15,"ARA Basel","2022/23","IBV_gc_per_mL_WW",1.636,1.636,1.636,1
2023-01-16,"ARA Basel","2022/23","IAV_gc_per_day",7.4594e+11,7.4594e+11,7.4594e+11,1
2023-01-16,"ARA Basel","2022/23","IAV_gc_per_mL_WW",9.88,9.88,9.88,1
2023-01-16,"ARA Basel","2022/23","IBV_gc_per_day",5.1944e+11,5.1944e+11,5.1944e+11,1
2023-01-16,"ARA Basel","2022/23","IBV_gc_per_mL_WW",6.88,6.88,6.88,1
2023-01-18,"ARA Basel","2022/23","IAV_gc_per_day",5.47352e+11,5.47352e+11,5.47352e+11,1
2023-01-18,"ARA Basel","2022/23","IAV_gc_per_mL_WW",11.08,11.08,11.08,1
2023-01-18,"ARA Basel","2022/23","IBV_gc_per_day",3.63584e+11,3.63584e+11,3.63584e+11,1
2023-01-18,"ARA Basel","2022/23","IBV_gc_per_mL_WW",7.36,7.36,7.36,1
2023-01-21,"ARA Basel","2022/23","IAV_gc_per_day",5.5047e+11,5.5047e+11,5.5047e+11,1
2023-01-21,"ARA Basel","2022/23","IAV_gc_per_mL_WW",7.08,7.08,7.08,1
2023-01-21,"ARA Basel","2022/23","IBV_gc_per_day",8.3037e+11,8.3037e+11,8.3037e+11,1
2023-01-21,"ARA Basel","2022/23","IBV_gc_per_mL_WW",10.68,10.68,10.68,1
2023-01-22,"ARA Basel","2022/23","IAV_gc_per_day",5.5047e+11,5.5047e+11,5.5047e+11,1
2023-01-22,"ARA Basel","2022/23","IAV_gc_per_mL_WW",7.08,7.08,7.08,1
2023-01-22,"ARA Basel","2022/23","IBV_gc_per_day",8.3037e+11,8.3037e+11,8.3037e+11,1
2023-01-22,"ARA Basel","2022/23","IBV_gc_per_mL_WW",10.68,10.68,10.68,1
2023-01-23,"ARA Basel","2022/23","IAV_gc_per_day",249820480000,249820480000,249820480000,1
2023-01-23,"ARA Basel","2022/23","IAV_gc_per_mL_WW",4.16,4.16,4.16,1
2023-01-23,"ARA Basel","2022/23","IBV_gc_per_day",802308080000,802308080000,802308080000,1
2023-01-23,"ARA Basel","2022/23","IBV_gc_per_mL_WW",13.36,13.36,13.36,1
2023-01-25,"ARA Basel","2022/23","IAV_gc_per_day",462789440000,462789440000,462789440000,1
2023-01-25,"ARA Basel","2022/23","IAV_gc_per_mL_WW",7.36,7.36,7.36,1
2023-01-25,"ARA Basel","2022/23","IBV_gc_per_day",933124360000,933124360000,933124360000,1
2023-01-25,"ARA Basel","2022/23","IBV_gc_per_mL_WW",14.84,14.84,14.84,1
2023-01-28,"ARA Basel","2022/23","IAV_gc_per_day",394453920000,394453920000,394453920000,1
2023-01-28,"ARA Basel","2022/23","IAV_gc_per_mL_WW",7.44,7.44,7.44,1
2023-01-28,"ARA Basel","2022/23","IBV_gc_per_day",884340240000,884340240000,884340240000,1
2023-01-28,"ARA Basel","2022/23","IBV_gc_per_mL_WW",16.68,16.68,16.68,1
2023-01-29,"ARA Basel","2022/23","IAV_gc_per_day",443758800000,443758800000,443758800000,1
2023-01-29,"ARA Basel","2022/23","IAV_gc_per_mL_WW",7.44,7.44,7.44,1
2023-01-29,"ARA Basel","2022/23","IBV_gc_per_day",994878600000,994878600000,994878600000,1
2023-01-29,"ARA Basel","2022/23","IBV_gc_per_mL_WW",16.68,16.68,16.68,1
2023-01-30,"ARA Basel","2022/23","IAV_gc_per_day",1491604400000,1491604400000,1491604400000,1
2023-01-30,"ARA Basel","2022/23","IAV_gc_per_mL_WW",23.44,23.44,23.44,1
2023-01-30,"ARA Basel","2022/23","IBV_gc_per_day",5.116254e+12,5.116254e+12,5.116254e+12,1
2023-01-30,"ARA Basel","2022/23","IBV_gc_per_mL_WW",80.4,80.4,80.4,1
2023-02-01,"ARA Basel","2022/23","IAV_gc_per_day",2673311200000,2673311200000,2673311200000,1
2023-02-01,"ARA Basel","2022/23","IAV_gc_per_mL_WW",47.6,47.6,47.6,1
2023-02-01,"ARA Basel","2022/23","IBV_gc_per_day",2.358804e+12,2.358804e+12,2.358804e+12,1
2023-02-01,"ARA Basel","2022/23","IBV_gc_per_mL_WW",42,42,42,1
2023-02-04,"ARA Basel","2022/23","IAV_gc_per_day",1580442840000,1580442840000,1580442840000,1
2023-02-04,"ARA Basel","2022/23","IAV_gc_per_mL_WW",29.16,29.16,29.16,1
